,0
564.0,0.00010323646355088726
565.0,3.744845696009638e-05
566.0,3.744845696009638e-05
567.0,8.818937083672086e-05
568.0,3.979540483985304e-05
569.0,6.103410693365015e-05
570.0,4.0017304872395165e-05
571.0,0.00026969908419179257
572.0,0.00010160438722627803
573.0,5.8062343339733164e-05
574.0,8.009920963708997e-05
575.0,3.8876680433991796e-05
576.0,3.5587924994918135e-05
577.0,6.382287617607273e-05
578.0,3.955301732907655e-05
579.0,9.806999926467559e-05
580.0,8.642457816160945e-05
581.0,4.016048108099128e-05
582.0,5.906414419006457e-05
583.0,3.777397184748866e-05
584.0,4.0215692087570156e-05
585.0,6.175952734595507e-05
586.0,4.057665322392954e-05
587.0,4.3355101182242734e-05
588.0,3.6229303810918475e-05
589.0,0.00020861227964810708
590.0,3.5460680361576094e-05
591.0,0.00012262464619406275
592.0,0.00022493415994979493
593.0,4.107879379610925e-05
594.0,3.80115827553259e-05
595.0,3.7847581556606886e-05
596.0,7.946343991735632e-05
597.0,0.0002795189013978272
598.0,6.712391522215682e-05
599.0,8.236994952333218e-05
600.0,4.1502413366452826e-05
601.0,0.00013614515276658403
602.0,0.00024431580941500865
603.0,7.523939832337449e-05
604.0,4.2372688715149276e-05
605.0,0.00010996972843911976
606.0,3.767867235150501e-05
607.0,7.877251428333626e-05
608.0,3.9278401074862265e-05
609.0,0.0012762692881390751
610.0,8.064612043085612e-05
611.0,3.782937609991332e-05
612.0,0.0017383339882194812
613.0,5.4220575429175046e-05
614.0,3.744845696009638e-05
615.0,8.332358433592158e-05
616.0,0.00017505440213329192
617.0,6.003573060797515e-05
618.0,3.7985711973769643e-05
619.0,6.233947952569819e-05
620.0,5.6785938875247315e-05
621.0,8.802675637354763e-05
622.0,4.3355101182242734e-05
623.0,3.977218965830997e-05
624.0,0.0004200359767993214
625.0,3.9440746635914826e-05
626.0,0.00014552108354541366
627.0,3.744845696009638e-05
628.0,0.0004503640903896612
629.0,0.00027762496881469733
630.0,3.77288027993202e-05
631.0,0.00014969782487901846
632.0,5.38749703632134e-05
633.0,3.947566657695906e-05
634.0,9.392407928990059e-05
635.0,5.8111621986185876e-05
636.0,0.00021217061745971676
637.0,5.964772399084962e-05
638.0,3.716518951700039e-05
639.0,4.269631188850412e-05
640.0,0.00017477458089145112
641.0,5.6918848889693524e-05
642.0,7.597176931968164e-05
643.0,3.744845696009638e-05
644.0,3.744845696009638e-05
645.0,0.00022697761289391786
646.0,9.788600311507911e-05
647.0,0.00016118665475602133
648.0,4.763253829217224e-05
649.0,4.1502413366452826e-05
650.0,3.7036444723464566e-05
651.0,5.603714274252993e-05
652.0,6.332090393524494e-05
653.0,4.057665322392954e-05
654.0,3.777583816382866e-05
655.0,5.731254816602559e-05
656.0,0.00011276180306987594
657.0,8.329336305577895e-05
658.0,6.608779515043247e-05
659.0,0.00010132099336328243
660.0,0.0007550257616704502
661.0,0.0004149415999645834
662.0,3.924801972908757e-05
663.0,3.751652569596514e-05
664.0,4.057665322392954e-05
665.0,0.00019001796912883982
666.0,3.8075128696027404e-05
667.0,3.798329958990976e-05
668.0,3.7906826425017286e-05
669.0,4.097881590924116e-05
670.0,3.818737097218749e-05
671.0,6.447592871674622e-05
672.0,0.0002850377518185127
673.0,3.9841199986658256e-05
674.0,4.0017304872395165e-05
675.0,3.7906826425017286e-05
676.0,0.00016141895526351893
677.0,5.747851879225421e-05
678.0,3.744845696009638e-05
679.0,0.00023925504846916248
680.0,3.8021260554333555e-05
681.0,5.7954328937679566e-05
682.0,6.059526866227965e-05
683.0,8.365520744914277e-05
684.0,0.00011909459727034708
685.0,0.0001344713160235903
686.0,3.778671983663759e-05
687.0,3.773710452196622e-05
688.0,6.164865588828387e-05
689.0,3.5289746004222094e-05
690.0,3.5289746004222094e-05
691.0,4.0017304872395165e-05
692.0,0.0001775015377728531
693.0,8.104064327626338e-05
694.0,3.694949034759009e-05
695.0,3.8075128696027404e-05
696.0,0.0003181224248575614
697.0,8.543592142264094e-05
698.0,0.00019017443864149442
699.0,6.087433179576922e-05
700.0,6.09971512649188e-05
701.0,3.605156185046544e-05
702.0,3.55169978813423e-05
703.0,5.793150428456602e-05
704.0,0.00034031810986764926
705.0,4.0713030836215113e-05
706.0,3.993911310494323e-05
707.0,3.709424669009361e-05
708.0,3.5424884741740894e-05
709.0,3.7934007613208125e-05
710.0,3.581330341063783e-05
711.0,7.96934532050738e-05
712.0,3.9814674923782534e-05
713.0,0.0001285676982930709
714.0,0.00021698308257168519
715.0,4.993795625136526e-05
716.0,3.691900609534788e-05
717.0,0.00013188227982870388
718.0,0.00020942980600797723
719.0,0.0001191194281147285
720.0,7.599416047667888e-05
721.0,3.6229303810918475e-05
722.0,4.306924882552833e-05
723.0,4.0713030836215113e-05
724.0,3.5289746004222094e-05
725.0,3.9524986592833894e-05
726.0,0.00018039701262879151
727.0,7.01219581246148e-05
728.0,0.00010606893055938554
729.0,0.00019056940256305046
730.0,4.3126292660461424e-05
731.0,0.00038087123755660727
732.0,0.0003081773496960064
733.0,0.00010375758800852326
734.0,6.036153718071056e-05
735.0,0.0001586341793666407
736.0,5.8179678584755146e-05
737.0,4.3855249367170704e-05
738.0,5.5858993470161246e-05
739.0,3.679044455104476e-05
740.0,0.0001252551620186898
741.0,3.751652569596514e-05
742.0,6.064707210538711e-05
743.0,0.00014970454287974657
744.0,3.778671983663759e-05
745.0,0.00032319912325329465
746.0,0.0002827210435086645
747.0,6.755002656764098e-05
748.0,8.981148396931425e-05
749.0,3.777583816382866e-05
750.0,0.0003947161169204199
751.0,0.00021825450294265733
752.0,8.91873580602957e-05
753.0,0.0002485416209412533
754.0,4.306924882552833e-05
755.0,0.00011972460869317762
756.0,3.673503668432447e-05
757.0,3.5745842487307745e-05
758.0,5.602251636494421e-05
759.0,6.177243068780767e-05
760.0,5.5860138517713925e-05
761.0,7.778100130414962e-05
762.0,0.0003636240141355624
763.0,0.00017119622346706585
764.0,3.8845322708132926e-05
765.0,0.0002392747537285892
766.0,3.8078138891383126e-05
767.0,3.816352073293441e-05
768.0,3.777397184748866e-05
769.0,0.00022019018059143023
770.0,3.8153623212633964e-05
771.0,4.1036732732066663e-05
772.0,3.863385415018423e-05
773.0,0.0002877645732052328
774.0,3.6909396829884133e-05
775.0,3.734816193183302e-05
776.0,8.0223305685015e-05
777.0,3.777583816382866e-05
778.0,8.40145265766639e-05
779.0,5.724214003234545e-05
780.0,3.778671983663759e-05
781.0,8.267950246885217e-05
782.0,3.957936150740333e-05
783.0,0.0005575296826301213
784.0,7.64988083817221e-05
785.0,4.1036732732066663e-05
786.0,3.735278041761064e-05
787.0,3.728009321474395e-05
788.0,3.561581608376806e-05
789.0,5.613591283805176e-05
790.0,3.8429053952675756e-05
791.0,9.530808873520812e-05
792.0,3.8536221696845084e-05
793.0,5.926077498441068e-05
794.0,3.957936150740333e-05
795.0,3.735278041761064e-05
796.0,9.45607467340585e-05
797.0,6.444149784585448e-05
798.0,3.5438238697968145e-05
799.0,9.91407934094416e-05
800.0,0.0003466499075553017
801.0,6.09971512649188e-05
802.0,3.899688380760511e-05
803.0,0.0001162003059075661
804.0,3.587936405189141e-05
805.0,0.0001248486486507651
806.0,3.8429053952675756e-05
807.0,0.00012176966287718086
808.0,4.521645945545447e-05
809.0,9.528881861725649e-05
810.0,3.968821428531004e-05
811.0,3.8021260554333555e-05
812.0,7.523846375816074e-05
813.0,3.8429053952675756e-05
814.0,3.633051142560655e-05
815.0,3.957936150740333e-05
816.0,3.5795795724465965e-05
817.0,5.9901218624760664e-05
818.0,6.175952734595507e-05
819.0,5.472497519404825e-05
820.0,9.522490028251219e-05
821.0,6.851774933453192e-05
822.0,4.5492094120167285e-05
823.0,6.446843478794227e-05
824.0,0.0003011233394465023
825.0,6.198021601660009e-05
826.0,4.1908643602787824e-05
827.0,0.0004366103673479749
828.0,3.872677323103125e-05
829.0,0.00017709419076252793
830.0,0.00010349519837815609
831.0,3.899688380760511e-05
832.0,0.00010188982448827374
833.0,3.7418769765831073e-05
834.0,3.966474997739562e-05
835.0,4.5492094120167285e-05
836.0,0.00031493061081518814
837.0,3.777397184748866e-05
838.0,5.7384375080851786e-05
839.0,3.587936405189141e-05
840.0,3.752282052030235e-05
841.0,4.1088180864061246e-05
842.0,3.767867235150501e-05
843.0,4.221446023950517e-05
844.0,3.434932907242169e-05
845.0,6.0300844123943354e-05
846.0,5.88794077022643e-05
847.0,4.0677054144834805e-05
848.0,3.890846296478147e-05
849.0,5.664080459936329e-05
850.0,0.00014554125264726192
851.0,7.965448698124215e-05
852.0,3.5309708455534645e-05
853.0,6.019415889784387e-05
854.0,0.00018484740324242654
855.0,3.532621295529505e-05
856.0,3.846228643209526e-05
857.0,3.7447216309115296e-05
858.0,3.993825670753867e-05
859.0,8.284357409333948e-05
860.0,0.00021503056509466123
861.0,3.7447216309115296e-05
862.0,5.8539980783473794e-05
863.0,3.957936150740333e-05
864.0,3.732963159542145e-05
865.0,3.818737097218749e-05
866.0,4.269631188850412e-05
867.0,5.815934278868189e-05
868.0,0.0003012090565621769
869.0,3.816352073293441e-05
870.0,4.419965698742666e-05
871.0,0.0005795009244675852
872.0,6.088188809688301e-05
873.0,4.049484052057291e-05
874.0,4.419965698742666e-05
875.0,8.126857142626004e-05
876.0,0.00018713702186700927
877.0,3.893026211815277e-05
878.0,3.6985979852971804e-05
879.0,3.718910556168915e-05
880.0,6.8074603870714e-05
881.0,4.4354842874969076e-05
882.0,4.419965698742666e-05
883.0,4.214909007126419e-05
884.0,4.3126292660461424e-05
885.0,4.125448633161496e-05
886.0,0.00012252148976147598
887.0,3.706039947455348e-05
888.0,0.00018652316991725633
889.0,4.1908643602787824e-05
890.0,4.264988871231853e-05
891.0,0.0003765154639816641
892.0,3.587936405189141e-05
893.0,8.475870419331414e-05
894.0,3.762336082218493e-05
895.0,3.8429972238748325e-05
896.0,4.303403579076035e-05
897.0,6.247949566926278e-05
898.0,0.00015909432988013645
899.0,0.00022075731288813465
900.0,3.744845696009638e-05
901.0,0.0001003498286575615
902.0,3.872677323103125e-05
903.0,3.632608609045999e-05
904.0,4.986887565637055e-05
905.0,3.862995420492574e-05
906.0,3.587936405189141e-05
907.0,4.030284653062725e-05
908.0,3.983102784177786e-05
909.0,4.0337988832550716e-05
910.0,3.744845696009638e-05
911.0,4.7756776382151e-05
912.0,3.8429053952675756e-05
913.0,0.0006723442245159102
914.0,0.00014729866121493662
915.0,4.7756776382151e-05
916.0,3.50532563867765e-05
917.0,7.677449329562008e-05
918.0,6.234122355577128e-05
919.0,3.9524986592833894e-05
920.0,8.639956429808697e-05
921.0,0.0003600542490566418
922.0,6.344541430670702e-05
923.0,3.89405581971878e-05
924.0,3.8429053952675756e-05
925.0,0.00013449273748979016
926.0,8.497245940956649e-05
927.0,3.6707424473892334e-05
928.0,3.9524986592833894e-05
929.0,3.8429053952675756e-05
930.0,3.744845696009638e-05
931.0,4.839740541442854e-05
932.0,8.085559459713205e-05
933.0,3.977218965830997e-05
934.0,5.906414419006457e-05
935.0,0.00011516983319827224
936.0,0.0007383389647922248
937.0,3.9690213856687256e-05
938.0,4.016048108099128e-05
939.0,0.00021318681965439555
940.0,3.839543050818184e-05
941.0,0.00013815984898399658
